L,-0.037407443,-0.027908681,-0.037523035,-0.023459785,0.043758128,0.02327623,-0.015155973,-0.026187485,-0.0035645394,0.03173945,0.047870554,-0.035719406,0.0067219837,0.0046834354,-0.003455611,0.015320493,0.01320339,-0.030599901,-0.030237624,0.033362143,0.019801319,0.0066135433,0.0009050823,-0.015371867,0.25471303,-0.15323791,-0.31899604,-0.049790096,-0.09356008,-0.011164638,0.013181531,-0.06462023,0.025571793,0.06288415,0.005644674,0.012125459,-0.02335687,-0.0025897445,0.015035384,0.0022482614,-0.05329561,0.031312283,0.15557829,0.015841603,0.16033341,0.21926093,0.0073554963,-0.16114192,-0.39750564,0.069458984,0.08628005,-0.018363113,0.29516685,-0.06076238,-0.24122025,-0.11692412,0.62846404,0.58941126,0.47633857,0.37796172,0.019343564,0.060359616,-0.05251684,-0.13687992,-0.00943233,-0.0029881657,-0.02882016,0.049602143,-0.0060024913,0.033721764,0.088556945,-0.00013432918,-0.112741336,-0.10998626,0.117327176,-0.13349758,0.178397,0.25912637,0.11798414,-0.23281556,-0.01282403,-0.02876895,-0.011267132,0.07807473,-0.21134482,-0.054283738,0.12174503,-0.34586433,0.024236929,-0.067609996,0.058359355,-0.092248045,0.03757571,0.005054237,0.055717595,0.053299,0.03687121,-0.07739529,-0.004745513,-0.045119733,-0.060961474,0.058584657,0.015966302,0.04153343,0.091306984,0.07981725,-0.10129257,-0.08944533,0.010455318,-0.022929879,-0.012251897,-0.016837193,-0.017502993,0.013663005,0.012845641,-0.003022763,0.012232026,-0.012486353,0.0037975293,0.0008813492,-0.053075273,-0.05736797,-0.013456035,-0.021573715,0.02212055,0.0020505034,-0.016682103,-0.01741808,-0.057095192,-0.009052878,-0.029751185,-0.04700413,0.004578737,-0.0061047906,-0.002680979,-0.004301584,-0.008353566,-0.0075496905,0.004626855,-0.024341146,-0.0025973571,0.008958002,-0.006873979,0.0027039072,0.021466985,0.02093559,0.021627804,0.009572456,0.00044877414,0.0029901373,-0.0027809925,0.03603583,-0.0021921499,-0.0017013733,0.011891204,-0.009443144,-0.022513555,-0.0011391906,0.012454662,-0.021255046,0.034678217,0.0019216326,0.006670119,-0.0055694557,-0.005571769,0.011376944,-0.0013369281,0.022600187,0.0041613886,0.007638885,-0.0028440452,-0.0065190634,-0.008963669,-0.014542161,-0.03156876,0.034797918,0.0027111368,-0.007140735,0.0023159056,-0.0064531346,0.01401436,0.0093383845,0.0026145224,0.005480039,0.030625481,-0.001964277,-0.02731945,-0.034625225,-0.030440172,0.017581725,-0.017815322,0.028527113,0.005628656,-0.006898809,0.030524002,0.027211718,0.06867107,-0.025474887,-0.006518277,0.040207285
K,-0.07537341,-0.019590242,0.059359062,0.013223898,0.03179811,0.02036986,-0.0073783835,-0.052601293,-0.018005725,-0.050204273,-0.01563088,-0.011976414,0.005232872,-0.020071005,-0.016566776,-0.023997875,0.0030662431,-0.008126577,-0.001950087,-0.010202549,0.00319593,-0.0014111794,-0.0072364286,0.0015895207,0.16575119,-0.2594648,-0.24720442,-0.13321872,-0.14860107,0.02791723,-0.036204766,-0.11945481,-0.00519072,0.0029452716,-0.02360276,-0.02662747,-0.01625985,0.04657228,-0.0027520508,-0.005291052,-0.017594831,0.013228073,0.046841696,0.0046957782,0.10065698,0.13562493,0.013211243,-0.11848133,-0.41304436,0.08330135,0.09302594,-0.028396973,0.2623791,-0.055329036,-0.2283013,-0.11010392,0.6393336,0.58374065,0.48742685,0.39008418,0.009062643,0.046863586,-0.043844104,-0.1060682,0.009581691,-0.0050548892,-0.006902654,0.019212894,-0.017886555,0.015072289,0.07396395,0.008156359,-0.07004181,-0.07559665,0.08978405,-0.094953,0.19076642,0.2683527,0.11507979,-0.26598817,-0.019160999,-0.023883844,-0.014217609,0.11198813,-0.21670645,-0.064105585,0.122494206,-0.30183446,0.053327955,-0.07578459,0.05988891,-0.10991031,0.04863011,0.011094644,0.086639926,0.021865955,0.09175309,-0.11230597,-0.017110748,-0.090186164,-0.119320184,0.10428778,0.029497597,0.079798386,0.06550639,0.069358364,-0.062246483,-0.08629557,-0.0042220466,-0.03330501,-0.023256151,-0.014496883,-0.06024405,0.012248189,0.023959372,0.006246657,0.060800012,-0.095455475,0.021007914,-0.020349469,-0.059040118,-0.09420167,-0.02263107,-0.038468238,0.021742947,0.005323083,-0.025183761,-0.01229528,-0.0063538384,0.0073255445,0.03491002,0.020450184,0.0026362857,0.00033984115,-0.013090726,0.011399893,-0.0019178732,-0.015634514,-0.004390792,-0.015438012,0.0035073005,-0.0010289338,0.0067024147,0.00020051822,-0.004740456,0.007381529,0.008057461,-0.0072432207,-0.0014925716,0.0010254253,-0.0012568205,-0.039120644,0.0055839815,0.00055907277,-0.015571631,0.014160505,-0.050126534,0.0022346312,0.03526274,-0.039723653,0.018700037,-0.0133445,-0.013614081,-0.0039577233,-0.037932433,-0.027250687,-0.0694552,0.06772997,0.025457986,0.025021523,-0.034077104,0.06537642,0.023966443,0.019384416,0.007152792,0.009544539,-0.0113583915,0.013003333,0.027765518,-0.0048437696,-0.017084323,-0.0049275444,0.0108859055,0.020638982,0.09132034,-0.056920826,-0.05509826,-0.0850183,0.032330737,0.036735684,-0.021661963,-0.04521796,0.045067582,0.017499382,0.025418466,0.011188947,-0.06301407,-0.058480624,0.029179258,-0.09643874
M,-0.010593359,-0.019088998,0.008396383,-0.038267672,0.0096401675,-0.013575841,0.0016717467,-0.004238152,-0.0034194097,0.017062807,0.024304379,-0.014120124,0.0075723273,0.04369557,0.025220904,0.058313057,0.016372794,-0.029162275,-0.0312736,0.041334964,-0.006326797,-0.01678937,0.03552384,-0.010461454,0.23663668,-0.15970752,-0.30108276,-0.06427471,-0.09319623,-0.047074996,0.041816756,-0.018172262,-0.010000506,-0.0016130173,0.055083856,0.044252057,0.04404505,-0.08890658,-0.011722134,0.061513893,-0.050420374,0.023043493,0.17770907,0.02901997,0.15225059,0.20657504,0.012203032,-0.16395205,-0.40554476,0.058244467,0.08673572,-0.00047196427,0.27322417,-0.062996455,-0.19359098,-0.09996216,0.6514695,0.6019492,0.4956402,0.39286208,0.013798883,0.020805063,-0.029074749,-0.07416562,-0.02578036,0.0053410092,-0.031120913,0.048709027,0.012849502,0.03339939,0.07648564,-0.012966571,-0.11941038,-0.118238546,0.12889408,-0.14343514,0.13985449,0.20563672,0.09560913,-0.18246521,-0.011093224,-0.029804295,-0.01036129,0.07031392,-0.18306287,-0.03354528,0.10726868,-0.36264306,0.009215073,-0.06359335,0.054700583,-0.08148963,0.05249629,0.009712566,0.05890905,0.03839617,0.05180865,-0.08026321,-0.008259501,-0.056012016,-0.10945995,0.09992016,0.027573673,0.07348561,0.107780606,0.1282107,-0.079126745,-0.11368215,-0.0013085252,-0.0207898,-0.0137366755,-0.009425521,0.018294912,0.009985694,0.00040804825,-0.008198597,0.025276996,-0.027774971,0.018089099,-0.008986286,-0.017911108,-0.028245233,-0.0071163755,-0.0112129375,0.023824897,-0.0013829332,-0.031976774,-0.030298585,-0.056180656,-0.013200006,-0.07730209,-0.08261811,-0.006721116,5.760437e-05,0.02262579,-0.00033901827,-0.013436887,-0.007056045,0.022314332,-0.02350125,-0.00042521514,0.013807118,-0.0051570316,0.002205722,0.041560616,0.016113088,0.016892986,0.030823829,0.00096160715,0.007936104,0.0014227763,0.055849634,-0.004832809,-0.006363216,0.0037394438,-0.009392717,-0.0040171444,-0.009858813,0.018790174,0.00044066607,0.020327086,0.004759127,0.00011424045,0.009072184,-0.009413382,-0.015186029,-0.013610017,0.011793452,0.005977856,0.00628415,-0.0048116227,-0.011969342,0.028733008,-0.0051836628,-0.02192164,0.040297627,-0.017622901,0.03894009,0.014143192,0.024879174,0.021951668,0.028321384,0.0053967666,0.025381899,0.01192334,0.0393546,-0.04563398,-0.031381268,-0.018390957,0.005312335,-0.012796295,0.014918683,0.0060540116,-0.06994648,-0.0152386045,-0.0064051766,0.05338872,-0.04980506,-0.001146388,-0.014757872
F,-0.038983446,-0.05806689,-0.014950074,-0.054056026,0.035866108,0.045290757,-0.03462424,-0.032823015,0.004075783,-0.010713476,-0.008108254,-0.012456467,-0.015441946,0.027863646,0.012994761,0.03770959,-0.021761581,-0.0109809395,-0.035290647,-0.0014000974,0.02875902,0.01244913,-0.008456206,-0.013279938,0.25863826,-0.1391191,-0.30563864,-0.04602707,-0.020144733,0.040825225,0.007979676,-0.009479922,0.017610395,0.03210276,0.0022241632,-0.022081524,0.0034988157,-0.0150323445,0.0021830644,0.0014901375,-0.059268396,0.03213874,0.17739744,0.018445421,0.15818368,0.21471381,0.015331236,-0.17583877,-0.4145121,0.070976935,0.089718774,-0.017258475,0.3619095,-0.07560859,-0.25033674,-0.1253379,0.6538692,0.59518087,0.49904,0.39685404,0.008560226,0.071718216,-0.051657658,-0.13535234,-0.00092863746,-0.016494136,-0.020942764,0.04374205,-0.0045804363,0.0431334,0.13206916,-0.0042118346,-0.09066346,-0.09828682,0.11497072,-0.12034099,0.17056975,0.24614932,0.1142329,-0.23209822,-0.01612659,-0.02959957,-0.013065582,0.09590248,-0.18524021,-0.061182156,0.10777465,-0.2765804,0.030925034,-0.05362863,0.05576665,-0.08403271,0.037054807,0.006105351,0.078412496,0.06641708,0.07407952,-0.08345457,-0.018642541,-0.07183186,-0.057036273,0.07750682,0.015231899,0.04894553,0.08746763,0.08787377,-0.081851274,-0.08082899,0.002844837,-0.032571953,0.010766541,-0.020111814,-0.053196143,0.0112213725,0.021030148,0.0052134325,0.007631323,0.010399205,0.014495331,0.0014990197,-0.070915684,-0.08767425,-0.022596333,-0.032865167,0.042063713,-0.001589648,-0.041381814,-0.03666415,-0.062914886,-0.015981024,-0.009242265,-0.025572663,0.017377647,-0.0131151695,-0.019516375,-0.0129601285,-0.0039295913,-0.01402418,-0.012036117,-0.029316934,-0.0045169448,0.006303492,-0.009781885,0.0011825976,0.009806894,0.030321566,0.033078607,-0.006793105,-0.004765876,-0.015188787,-0.0063076993,-0.052713033,0.0039681667,-0.005709725,-0.026290169,0.02492119,-0.030030103,0.0039049513,0.010690226,-0.030289173,0.056574766,-0.0004854772,0.0013431595,-0.010108065,-0.024133297,-0.008651081,-0.040555198,0.0489225,-0.00010930565,0.005066912,0.0073884334,0.0031794205,0.0051101847,-0.017044712,-0.035359744,0.04343568,0.0021177407,-0.0142514035,0.017532654,-0.021162016,0.0050659697,0.0076789013,0.008534946,0.01635432,0.07934574,-0.043172013,-0.05068002,-0.07767127,-0.05561969,0.03927817,-0.036596764,0.020667957,0.031369943,0.020505818,0.036838524,-0.012820654,0.050503172,-0.15948565,0.044440113,-0.10086445
P,-0.015260598,-0.011959541,-0.01001092,-0.025843626,0.0021682994,0.0075100977,-0.0028301782,0.0060581523,-0.00091095443,0.04832636,0.049383383,-0.01714494,-0.0074335695,0.039515935,0.019064533,0.049505148,0.05504366,-0.05225647,-0.0008448181,0.07798321,0.009966871,-0.0011823144,0.05864451,-0.02932704,0.24734533,-0.22016066,-0.27128044,-0.06544132,-0.12717563,-0.02344259,0.032131236,-0.06529443,0.035542656,0.0969689,0.044762988,0.04626179,0.015233619,-0.051547613,-0.0017802033,0.042468585,-0.07000809,0.038829792,0.17625749,0.0021827598,0.1853972,0.25367728,0.009804568,-0.18869299,-0.418547,0.06253941,0.089884035,-0.004789356,0.3136943,-0.06514249,-0.20639005,-0.10408328,0.60180163,0.5720441,0.45390755,0.36072588,0.04120985,0.070249714,-0.15645495,-0.09413509,-0.021692626,0.0006212443,-0.029134098,0.04245755,0.0067414385,0.020883324,0.10526415,-0.001308425,-0.094748706,-0.09212238,0.103359476,-0.11801479,0.23606698,0.34862754,0.16888312,-0.3145689,0.0001253189,-0.033007737,0.0077682366,0.11465564,-0.21343283,-0.024623547,0.11324752,-0.3389409,0.032727014,-0.057160407,0.082848914,-0.10460035,-0.0044641155,-0.007362356,0.018724594,0.10059723,0.011833402,-0.19074447,-0.014793974,-0.06828156,-0.09094647,0.10438785,0.023326185,0.072118975,0.0832038,0.12193811,-0.036455296,-0.10809647,-0.020788414,-0.071589336,-0.028106479,-0.028446496,-0.09652125,0.009353826,0.032180794,0.014616524,0.084636815,-0.11245035,0.04919872,-0.03313978,-0.039438304,-0.08947799,-0.022764377,-0.037765164,-0.02463072,-0.0063619404,0.038458616,0.016129415,-0.09956909,-0.015278349,-0.040596794,-0.074634925,-0.005790841,-0.00198292,0.026388803,-0.0050664456,0.0020759457,-0.005624276,-0.0065391674,-0.0028868332,-0.00774176,0.012750064,-0.020113025,-0.0044788374,0.030035397,-0.00092004694,0.0067585916,0.023513177,-0.0022690764,-0.0059647607,-0.0023414777,-0.009915733,-0.002038762,-0.0024945824,-0.0017170812,0.0070054987,-0.03130498,0.034668554,-0.041342344,-0.049126465,0.04021086,0.020207852,0.019514002,0.0177901,0.041732214,0.016045332,0.06064539,-0.08962442,-0.0405595,-0.024987623,0.07352479,-0.08927395,-0.083097,-0.09887366,-0.108896926,0.06593151,-0.041574053,0.1094672,0.0024393578,0.091322,0.022633625,-0.01938268,-0.011756108,-0.03293631,-0.07997357,0.057751793,0.052622575,0.06797048,-0.045930166,-0.05051648,0.0109220315,0.045986257,-0.064727806,0.08648168,-0.05133748,-0.025846737,-0.07355671,0.12150921,0.051802073,-0.12880327
S,-0.06414215,-0.05747197,-0.06179864,-0.0823943,0.0818066,0.027982786,-0.08292044,0.004949547,0.003071398,-0.038036402,-0.0436725,0.0031933538,-0.09042211,0.06412844,0.02863361,0.044781696,-0.052672423,-0.0028481921,-0.0828235,-0.012947085,0.03507183,0.012491583,0.034561943,-0.042246547,0.25595614,-0.2259969,-0.23743278,-0.05709743,-0.06367544,0.08672918,0.0076190527,-0.008614333,0.011653921,-0.008646152,-0.0028062796,-0.01373368,0.01682611,0.046922237,-0.024777725,0.00095120206,-0.06225366,0.033929158,0.14328915,-0.005693245,0.14735577,0.20078911,0.009976625,-0.15510929,-0.36456484,0.057267558,0.07785908,-0.009464968,0.27330723,-0.05440062,-0.1711733,-0.085822456,0.63906074,0.5704598,0.49040565,0.3898907,0.023394074,0.09574002,-0.088866904,-0.19357912,-0.01554917,-0.03234022,-0.034824815,0.069120936,-0.001941714,0.049480647,0.15018451,-0.0070222584,-0.09442795,-0.10159955,0.11764544,-0.12405639,0.24317569,0.35633785,0.16971064,-0.3282861,-0.01706456,-0.02980394,-0.0130156465,0.111439124,-0.18998648,-0.05254218,0.10758913,-0.28140762,0.024595706,-0.035312,0.049897816,-0.06551232,0.033942882,0.005197411,0.05318365,0.05308132,0.07445399,-0.14383522,-0.029510645,-0.09382753,-0.07237069,0.068176925,0.018362904,0.047938664,0.06626036,0.034812592,-0.10079201,-0.06209916,-0.0074714553,-0.025335167,-0.008753676,-0.009483433,-0.096556686,0.013229266,0.035735536,0.012197725,0.06282047,-0.10283621,0.020882463,-0.022974305,-0.030815553,-0.056199495,-0.014120063,-0.023060542,-0.021658456,-0.0029577333,0.028831232,0.013252501,-0.0655316,-0.016521271,-0.0032496103,-0.021841371,0.006722077,0.00043550174,-0.021029284,0.004539887,0.0049941447,-0.010650704,-0.02319478,-0.011445129,-0.007851743,0.0053545185,-0.02175344,-0.015574912,-0.05316356,-0.0097777825,-0.0045134374,-0.045799192,-0.0063278372,-0.025895169,-0.012643038,-0.08551217,-0.0036881426,-0.011306356,-0.0213954,0.01870771,0.023019275,0.009948475,-0.0447713,0.0026371323,0.03717843,-0.020212805,0.009073786,-0.040125,0.012804487,-0.005829992,0.016868643,-0.03681351,-0.025281953,-0.020850925,0.039021213,-0.046302184,-0.024207106,-0.02130799,-0.027178464,0.017007554,0.0017790532,-0.0041913614,0.003708303,-0.005049895,0.0052995137,-0.013929075,0.0032809137,-0.008735411,0.00033057522,-0.016947582,0.011721651,0.0052368366,-0.023460815,-0.0043898174,-0.0150976945,-0.023622058,-0.003193216,0.037855092,-0.036845695,0.046447154,-0.055977836,0.11546897,0.03752257,-0.033040307
T,-0.0251906,-0.04645281,-0.0019858198,-0.0686161,-0.013992031,-0.013158268,-0.011497375,0.030060215,-0.015741972,-0.040929474,-0.025366459,0.011035864,-0.07609736,0.06339348,0.03655268,0.042218935,-0.027047314,0.009852564,-0.01970319,-0.008798801,0.016295016,0.0031752489,0.034498166,-0.03161177,0.21928862,-0.21290684,-0.25992122,-0.095694035,-0.11059285,0.034492064,0.0082905125,-0.03862914,-0.0008409796,0.010944963,0.039523568,0.032040164,0.0414728,-0.034293074,-0.025763353,0.056605916,-0.045924254,0.011061902,0.124481924,-0.0028454226,0.16300353,0.2211507,0.015453725,-0.18031329,-0.43214008,0.057020307,0.09145497,0.004765773,0.3055899,-0.064734615,-0.16973746,-0.08924362,0.6368151,0.57437265,0.4872881,0.388225,0.019164395,0.052215513,-0.08720948,-0.0782848,0.0033915648,-0.013012133,-0.015435791,0.031008534,0.004494972,0.030639086,0.12760068,-0.004510071,-0.0733387,-0.080486804,0.097792834,-0.10258773,0.21503541,0.312134,0.14502439,-0.30050236,-0.007827028,-0.01711539,-0.00035509668,0.103170566,-0.24554576,-0.05543,0.13335997,-0.33873478,0.04726143,-0.06062645,0.07919565,-0.110193156,0.008974577,-0.0036812387,0.036118113,0.09651891,0.025845744,-0.1522123,-0.020973934,-0.06734329,-0.0621069,0.058700543,0.015720885,0.042689353,0.034243707,0.03702563,-0.030863708,-0.04465613,-0.020298071,-0.0498384,-0.019871432,-0.01709936,-0.11918726,0.006829688,0.038279317,0.019671816,0.06772482,-0.07368008,0.05288723,-0.028133707,-0.0054740543,-0.039296415,-0.011095919,-0.017274002,-0.033994436,-0.0046048583,0.034675445,0.021013906,-0.04834851,-0.014254318,0.0074646533,-0.005570199,0.003997321,-0.001914192,-0.0019025548,-0.0034896776,0.001891741,-0.011526013,-0.010887666,-0.009292346,-0.007825247,0.012334247,-0.022836832,-0.011684584,-0.011456362,-0.00876181,-0.00077877566,-0.009830463,-0.0033925571,-0.013726416,-0.0059427894,-0.033752568,-0.006563068,-0.009571778,0.0033998434,0.0016667335,-0.013137345,0.02372307,-0.037963107,-0.030470436,-0.010716924,-0.0043002074,-7.772179e-05,-0.013317359,0.007843689,0.00032790002,0.0074937744,-0.020104209,-0.021147422,-0.022440145,0.035355538,-0.049153015,-0.030975064,-0.0281137,-0.015292298,-0.0060690385,0.008909234,-0.021444391,-0.0049985875,-0.01606362,-0.005628788,-0.004333588,0.002305056,0.0028100337,-0.0060025565,-0.010379531,0.010080683,0.007156044,-0.01317852,-0.006249077,-0.0035250215,-0.0046900534,-0.004074947,0.01282275,0.009478647,0.012969201,-0.012851405,-0.009120419,0.05981207,-0.05716874
W,0.05592018,0.023357142,-0.03543265,0.024664134,-0.032396253,-0.020680185,0.06146131,-0.02552738,-0.018457623,0.02405312,0.05640905,-0.030060243,0.04616396,-0.00022914469,0.0031262632,0.022554826,-0.012036454,0.011086745,-0.007380348,-0.009645944,0.012453033,0.0061679063,-0.023653144,-0.008462057,0.24766414,-0.1282046,-0.34848517,-0.058293365,-0.061353903,-0.008312315,0.00043232623,-0.035537552,0.03883437,0.11618663,-0.012227238,-0.030183937,-0.0462908,-0.044622418,0.046205483,-0.021656713,-0.06515171,0.04098671,0.18099903,0.015092093,0.1852129,0.2519917,0.01552397,-0.20075406,-0.3962768,0.070110746,0.08543225,-0.021436464,0.34844163,-0.072413884,-0.24090052,-0.1205259,0.6158319,0.56061745,0.46957016,0.37402683,0.03775904,0.04535405,-0.09900852,-0.105070524,0.016834121,0.039736718,-0.059893634,0.09079588,0.0069073164,0.048706584,0.12679023,-0.009127083,-0.12236746,-0.12060725,0.13129959,-0.14822596,0.16150273,0.23468918,0.10652204,-0.2179022,-0.008730641,-0.026874242,-0.0058642314,0.07985237,-0.1642263,-0.047262833,0.09422163,-0.25125626,0.015189707,-0.06154331,0.06461014,-0.08893519,0.024063576,0.00056718057,0.044280037,0.07436756,-0.04894483,-0.12608069,0.0090233525,-0.008418772,-0.09987171,0.0675863,0.02368914,0.05585471,0.09471297,0.09696885,-0.092519805,-0.11819389,-0.008488047,-0.050824422,-0.037221033,-0.022127474,-0.046029966,0.013170877,0.021081198,0.002887029,0.01660684,0.003063629,0.026693111,-0.0053739245,-0.03345726,-0.057229914,-0.0144800795,-0.023175921,-0.026175467,0.0039935336,0.030533047,0.023719348,-0.03468474,0.0030357826,-0.052916776,-0.067295104,0.0042336914,-0.011404475,0.006176414,-0.009136614,-0.009192752,-0.029565586,-0.0081337895,-0.04554648,-0.0073272553,0.0064258324,-0.012204481,0.007601229,-0.03427414,0.038093716,0.039845914,-0.0500287,0.002904485,0.010211642,-0.000717099,0.05912735,0.0003705017,0.0022212057,0.01709052,-0.011602625,0.044793867,-0.011125445,-0.02521892,0.034649797,0.05433379,0.008229643,0.0029266868,-0.013833424,0.018243033,-0.0023588706,0.029732386,-0.04660419,-0.014167096,-0.0063714446,0.02754248,-0.05973033,-0.03628511,-0.049149424,-0.07145251,0.060704805,-0.013771989,0.035393797,0.00860836,0.02517106,0.0547962,0.019849246,-0.0004686876,-0.0024824329,0.017776161,-0.03488199,0.006931147,0.004090883,-0.06689197,0.09787419,-0.07193983,0.11251921,0.022764694,0.008641358,0.09333869,-0.022915285,0.13010144,-0.15507613,0.08594619,-0.053121056
Y,-0.042631533,-0.015681798,0.0249942,-0.008079746,0.012196405,0.033058364,0.005342311,-0.05170814,-0.013133728,-0.01989325,-0.0022914757,-0.0047071786,-0.010613315,0.023948796,0.010850466,0.024486627,-0.0019313183,-0.005866498,-0.0045702723,0.0018873073,0.022171926,0.009830369,0.010750503,-0.026884424,0.23298836,-0.20303115,-0.27107954,-0.06724122,-0.07090014,0.023491288,-0.012072238,-0.041261204,0.013141373,0.066447504,0.011570785,-0.008399449,-0.006411642,-0.054254048,0.016016228,0.024402322,-0.050949115,0.03303454,0.1539782,0.020316808,0.1531817,0.20924443,0.008996056,-0.15773553,-0.4382005,0.07206187,0.094990335,-0.012977625,0.3168372,-0.06711859,-0.22666448,-0.113289535,0.63837534,0.5827383,0.48649618,0.38839316,0.030678296,0.039164484,-0.08462996,-0.10545135,0.009138247,-0.0015953397,0.004020244,-0.00068613276,-0.0047773058,0.021004679,0.08020215,-0.0010661988,-0.04768272,-0.05319695,0.06632541,-0.06931406,0.1859306,0.26397333,0.11782518,-0.25826472,-0.018015524,-0.0302136,-0.013139467,0.11683714,-0.1935051,-0.056522317,0.11037925,-0.28425822,0.04675472,-0.074996375,0.060535092,-0.10742903,0.04574768,0.010028441,0.086577885,0.03376129,0.059763294,-0.11569442,-0.0131979715,-0.073734105,-0.08867251,0.09454766,0.022680368,0.06633409,0.08003862,0.10868931,-0.043748435,-0.09241311,-0.008651957,-0.060710505,-0.020186879,-0.028698822,-0.06636813,0.0062563764,0.021332575,0.010308252,-0.003639529,0.025582563,0.0099029755,0.0042594764,-0.05310284,-0.073232606,-0.01856687,-0.028478513,0.05158747,-0.0026451098,-0.060024664,-0.05263819,0.015128304,-0.0021996184,0.032988694,0.040565755,0.0013992531,0.005780153,-0.013504315,0.0061662514,0.0048315637,-0.010305984,-0.013529598,-0.0021076468,0.0024206608,0.0038008967,0.0009419072,-0.004954332,-0.012940409,-0.004284908,-0.00038483873,-0.011096093,-0.0007743134,-0.0019946638,0.0030939328,0.015099769,0.004465449,-0.0002941326,-0.025144182,0.020974452,-0.04070123,0.020953352,-0.012251915,-0.05007373,0.031681713,0.0038911505,-0.015300922,-0.010605547,-0.02713302,-0.044011407,-0.05716134,0.027106605,0.0017615744,0.008357207,0.0009540742,0.033059552,0.0115648275,-0.0066034636,-0.016239986,0.024502434,-0.015632726,0.028128272,0.023022665,0.010042066,0.0032733285,0.010126747,0.010016722,0.02613759,0.04798949,-0.02779894,-0.0363408,-0.04501106,0.0036783158,0.058039557,-0.04455327,0.00015055326,0.05911279,0.04819661,0.08085199,-0.032911226,0.03083592,-0.15654096,0.07577078,-0.17484486
V,-0.005435072,-0.031810705,-0.00026909076,-0.04060889,-0.022586262,-0.024900531,0.032192472,-0.002367968,-0.035877645,-0.027679766,0.022504438,-0.018585823,-0.016033279,0.037761945,0.019283,0.035990212,-0.0016193682,-0.011048916,-0.01932771,0.011003525,0.0065793474,-0.0069589885,-0.0020651636,-0.013692471,0.2509903,-0.16424844,-0.31955135,-0.05688057,-0.08689301,-0.05650659,0.01630028,-0.04833699,0.025373405,0.06775786,-0.01641477,-0.025832057,-0.00896098,-0.040559415,0.016807025,0.0054689134,-0.049612727,0.015378,0.14365713,0.0043709446,0.17101777,0.2327595,0.0126586575,-0.18200718,-0.39786986,0.059427477,0.08412734,-0.0074002068,0.303207,-0.061610878,-0.19731535,-0.099158786,0.6134811,0.5493215,0.470573,0.37515217,0.024429832,0.05708955,-0.08704475,-0.10079775,-0.017842125,-0.0006658837,-0.03928591,0.06311551,-0.005748247,0.029190727,0.1066816,0.0030698415,-0.10040981,-0.09446355,0.10081709,-0.11786583,0.19463526,0.28757572,0.13853696,-0.25694472,-0.0043134256,-0.030565433,-0.0013836297,0.08363613,-0.2124222,-0.038367283,0.11844319,-0.35652506,0.018234994,-0.065705135,0.07667465,-0.100690395,0.04166198,0.004591791,0.049801018,0.06819351,0.022832865,-0.11257888,-0.0070365877,-0.04819664,-0.06382441,0.08435531,0.0174507,0.05445931,0.08446308,0.08797953,-0.07645709,-0.0863318,-0.008361051,-0.039940327,-0.016948914,-0.017099138,-0.057799056,0.008532351,0.020489175,0.007512673,0.029063739,-0.0145272985,0.032412544,-0.009631422,-0.020934485,-0.038727984,-0.010003815,-0.0158314,-0.004517225,-0.0041032056,0.015487685,0.0014009443,-0.046890363,-0.0066488483,-0.06783746,-0.07661312,-0.006858405,-0.0013980883,0.024825964,-0.007073454,-0.012409969,-0.013243498,0.01341043,-0.030139659,-0.0033262747,0.008513947,-0.004628002,0.01108824,0.027328217,0.024258714,0.026225565,0.012152814,0.004340982,0.014813223,-0.0031364108,0.087528095,-0.008977382,-0.0074808537,0.03750139,-0.025880976,0.0019319672,0.0020311794,-0.01119495,-0.0062391,-0.01705198,-0.011947039,0.003604823,-0.018365985,-0.004610185,0.020703875,0.0108520305,0.031033587,0.0057243262,-0.0019144572,-0.0058641834,-0.03235175,-0.022860793,-0.020699028,-0.021606155,0.010349051,-0.0022542458,0.00015734225,0.010739213,-0.0068568406,0.019125652,0.010389376,0.0036443896,0.010664063,-0.002481501,0.011455463,-0.010761259,-0.0010781088,-0.006403901,0.024384415,-0.022070955,0.025644397,0.032673754,-0.03572036,0.058684047,-0.027628856,-0.033705782,-0.03127788,-0.038159158,-0.046253175
